dpt,slug,name,clean_name,real_name,postal_code,insee_code,long_deg,lat_deg
5,embrun,EMBRUN,embrun,Embrun,5200,5046,6.5,44.5667
5,eygliers,EYGLIERS,eygliers,Eygliers,5600,5052,6.63389,44.6759
5,champcella,CHAMPCELLA,champcella,Champcella,5310,5031,6.57139,44.7228
5,puy-saint-eusebe,PUY-SAINT-EUSEBE,puy saint eusebe,Puy-Saint-Eusèbe,5200,5108,6.41667,44.5667
5,chateauroux-les-alpes,CHATEAUROUX-LES-ALPES,chateauroux les alpes,Châteauroux-les-Alpes,5380,5036,6.51667,44.6167
5,crots,CROTS,crots,Crots,5200,5045,6.47112,44.5337
5,forest-saint-julien,FOREST-SAINT-JULIEN,forest saint julien,Forest-Saint-Julien,5260,5056,6.13333,44.65
5,savournon,SAVOURNON,savournon,Savournon,5700,5165,5.78333,44.4167
5,vigneaux,LES VIGNEAUX,les vigneaux,Vigneaux,5120,5180,6.53333,44.8167
5,infournas,LES INFOURNAS,les infournas,Infournas,5500,5067,6.1,44.7167
5,oze,OZE,oze,Oze,5400,5099,5.8,44.5
5,jarjayes,JARJAYES,jarjayes,Jarjayes,5130,5068,6.11667,44.5
5,reotier,REOTIER,reotier,Réotier,5600,5116,6.6,44.6667
5,montrond-05,MONTROND,montrond,Montrond,5700,5089,5.75,44.3833
5,haute-beaume,LA HAUTE-BEAUME,la haute beaume,La Haute-Beaume,5140,5066,5.62778,44.5639
5,saint-eusebe-en-champsaur,SAINT-EUSEBE-EN-CHAMPSAUR,saint eusebe en champsaur,Saint-Eusèbe-en-Champsaur,5500,5141,6.03333,44.7333
5,avancon-05,AVANCON,avancon,Avançon,5230,5011,6.18333,44.5333
5,gap,GAP,gap,Gap,5000,5061,6.08333,44.5667
5,savines-le-lac,SAVINES-LE-LAC,savines le lac,Savines-le-Lac,5160,5164,6.40501,44.5259
5,lettret,LETTRET,lettret,Lettret,5130,5074,6.06667,44.4667
5,aspres-sur-buech,ASPRES-SUR-BUECH,aspres sur buech,Aspres-sur-Buëch,5140,5010,5.75,44.5167
5,ceillac,CEILLAC,ceillac,Ceillac,5600,5026,6.775,44.6667
5,villar-loubiere,VILLAR-LOUBIERE,villar loubiere,Villar-Loubière,5800,5182,6.13333,44.8333
5,guillestre,GUILLESTRE,guillestre,Guillestre,5600,5065,6.65,44.6667
5,monetier-les-bains,LE MONETIER-LES-BAINS,le monetier les bains,Le Monêtier-les-Bains,5220,5079,6.51667,44.9833
5,costes,LES COSTES,les costes,Costes,5500,5043,6.03333,44.75
5,ribeyret,RIBEYRET,ribeyret,Ribeyret,5150,5117,5.55,44.4167
5,saint-jacques-en-valgodemard,SAINT-JACQUES-EN-VALGODEMARD,saint jacques en valgodemard,Saint-Jacques-en-Valgodemard,5800,5144,6.05,44.7667
5,sigottier,SIGOTTIER,sigottier,Sigottier,5700,5167,5.7,44.45
5,bruis,BRUIS,bruis,Bruis,5150,5024,5.51667,44.4667
5,saint-andre-de-rosans,SAINT-ANDRE-DE-ROSANS,saint andre de rosans,Saint-André-de-Rosans,5150,5129,5.51667,44.3833
5,saint-leger-les-melezes,SAINT-LEGER-LES-MELEZES,saint leger les melezes,Saint-Léger-les-Mélèzes,5260,5149,6.2,44.65
5,rambaud,RAMBAUD,rambaud,Rambaud,5000,5113,6.13333,44.55
5,puy-saint-vincent,PUY-SAINT-VINCENT,puy saint vincent,Puy-Saint-Vincent,5290,5110,6.48333,44.8333
5,saint-pierre-avez,SAINT-PIERRE-AVEZ,saint pierre avez,Saint-Pierre-Avez,5300,5155,5.76667,44.25
5,saint-sauveur-05,SAINT-SAUVEUR,saint sauveur,Saint-Sauveur,5200,5156,6.51667,44.5333
5,roche-de-rame,LA ROCHE-DE-RAME,la roche de rame,La Roche-de-Rame,5310,5122,6.58333,44.75
5,agnieres-en-devoluy,AGNIERES-EN-DEVOLUY,agnieres en devoluy,Agnières-en-Dévoluy,5250,5002,5.88333,44.7
5,grave-05,LA GRAVE,la grave,La Grave,5320,5063,6.30667,45.0469
5,chateau-ville-vieille,CHATEAU-VILLE-VIEILLE,chateau ville vieille,Château-Ville-Vieille,5470,5038,6.8,44.7667
5,upaix,UPAIX,upaix,Upaix,5300,5173,5.88333,44.3167
5,aspres-les-corps,ASPRES-LES-CORPS,aspres les corps,Aspres-lès-Corps,5800,5009,5.98333,44.8
5,nevache,NEVACHE,nevache,Névache,5100,5093,6.6044,45.0196
5,eyguians,EYGUIANS,eyguians,Eyguians,5300,5053,5.78333,44.35
5,salle-les-alpes,LA SALLE-LES-ALPES,la salle les alpes,La Salle-les-Alpes,5240,5161,6.57084,44.9448
5,antonaves,ANTONAVES,antonaves,Antonaves,5300,5005,5.8,44.2667
5,molines-en-queyras,MOLINES-EN-QUEYRAS,molines en queyras,Molines-en-Queyras,5350,5077,6.85,44.7333
5,montbrand,MONTBRAND,montbrand,Montbrand,5140,5080,5.68333,44.5833
5,argentiere-la-bessee,L'ARGENTIERE-LA-BESSEE,l argentiere la bessee,L'Argentière-la-Bessée,5120,5006,6.55,44.7833
5,beaume-05,LA BEAUME,la beaume,La Beaume,5140,5019,5.63333,44.5667
5,saix-05,LE SAIX,le saix,Le Saix,5400,5158,5.83333,44.4833
5,glaizil,LE GLAIZIL,le glaizil,Le Glaizil,5800,5062,5.98333,44.75
5,motte-en-champsaur,LA MOTTE-EN-CHAMPSAUR,la motte en champsaur,La Motte-en-Champsaur,5500,5090,6.06667,44.7333
5,chateauneuf-de-chabre,CHATEAUNEUF-DE-CHABRE,chateauneuf de chabre,Châteauneuf-de-Chabre,5300,5034,5.81667,44.2833
5,theus,THEUS,theus,Théus,5190,5171,6.2,44.4667
5,saint-martin-de-queyrieres,SAINT-MARTIN-DE-QUEYRIERES,saint martin de queyrieres,Saint-Martin-de-Queyrières,5120,5151,6.58528,44.8403
5,cluse,LA CLUSE,la cluse,La Cluse,5250,5042,5.85,44.6333
5,breziers,BREZIERS,breziers,Bréziers,5190,5022,6.2,44.4333
5,saint-clement-sur-durance,SAINT-CLEMENT-SUR-DURANCE,saint clement sur durance,Saint-Clément-sur-Durance,5600,5134,6.57834,44.6489
5,barret-sur-meouge,BARRET-SUR-MEOUGE,barret sur meouge,Barret-sur-Méouge,5300,5014,5.73333,44.2667
5,freissinouse,LA FREISSINOUSE,la freissinouse,La Freissinouse,5000,5059,6.01667,44.5333
5,poet,LE POET,le poet,Le Poët,5300,5103,5.88333,44.2833
5,sainte-marie-05,SAINTE-MARIE,sainte marie,Sainte-Marie,5150,5150,5.475,44.4667
5,vitrolles-05,VITROLLES,vitrolles,Vitrolles,5110,5184,5.93333,44.4333
5,sainte-colombe-05,SAINTE-COLOMBE,sainte colombe,Sainte-Colombe,5700,5135,5.66917,44.2848
5,trescleoux,TRESCLEOUX,trescleoux,Trescléoux,5700,5172,5.7,44.35
5,saint-julien-en-champsaur,SAINT-JULIEN-EN-CHAMPSAUR,saint julien en champsaur,Saint-Julien-en-Champsaur,5500,5147,6.13333,44.6667
5,lazer,LAZER,lazer,Lazer,5300,5073,5.83333,44.35
5,baratier,BARATIER,baratier,Baratier,5200,5012,6.5,44.5333
5,laragne-monteglin,LARAGNE-MONTEGLIN,laragne monteglin,Laragne-Montéglin,5300,5070,5.82222,44.3158
5,fare-en-champsaur,LA FARE-EN-CHAMPSAUR,la fare en champsaur,La Fare-en-Champsaur,5500,5054,6.06667,44.6667
5,sigoyer-05,SIGOYER,sigoyer,Sigoyer,5130,5168,5.96667,44.4833
5,chateauneuf-d-oze,CHATEAUNEUF-D'OZE,chateauneuf d oze,Châteauneuf-d'Oze,5400,5035,5.86667,44.5167
5,serres-05,SERRES,serres,Serres,5700,5166,5.715,44.4287
5,puy-saint-pierre,PUY-SAINT-PIERRE,puy saint pierre,Puy-Saint-Pierre,5100,5109,6.61667,44.9
5,moydans,MOYDANS,moydans,Moydans,5150,5091,5.5,44.4
5,fouillouse-05,FOUILLOUSE,fouillouse,Fouillouse,5130,5057,6.01667,44.45
5,montjay-05,MONTJAY,montjay,Montjay,5150,5086,5.6,44.3667
5,furmeyer,FURMEYER,furmeyer,Furmeyer,5400,5060,5.86667,44.5333
5,bersac,LE BERSAC,le bersac,Le Bersac,5700,5021,5.75,44.4167
5,montclus-05,MONTCLUS,montclus,Montclus,5700,5081,5.68333,44.4167
5,orres,LES ORRES,les orres,Orres,5200,5098,6.55,44.5167
5,chauffayer,CHAUFFAYER,chauffayer,Chauffayer,5800,5039,6.01667,44.75
5,saint-auban-d-oze,SAINT-AUBAN-D'OZE,saint auban d oze,Saint-Auban-d'Oze,5400,5131,5.85,44.5
5,saint-etienne-le-laus,SAINT-ETIENNE-LE-LAUS,saint etienne le laus,Saint-Étienne-le-Laus,5130,5140,6.16667,44.5
5,orpierre,ORPIERRE,orpierre,Orpierre,5700,5097,5.68333,44.3167
5,aspremont-05,ASPREMONT,aspremont,Aspremont,5140,5008,5.72778,44.4925
5,saint-jean-saint-nicolas,SAINT-JEAN-SAINT-NICOLAS,saint jean saint nicolas,Saint-Jean-Saint-Nicolas,5260,5145,6.21667,44.6667
5,freissinieres,FREISSINIERES,freissinieres,Freissinières,5310,5058,6.53723,44.7542
5,chateauvieux-05,CHATEAUVIEUX,chateauvieux,Châteauvieux,5000,5037,6.05112,44.4839
5,saint-genis,SAINT-GENIS,saint genis,Saint-Genis,5300,5143,5.76667,44.3833
5,piarre,LA PIARRE,la piarre,La Piarre,5700,5102,5.65,44.4667
5,esparron-05,ESPARRON,esparron,Esparron,5110,5049,5.90306,44.4537
5,epine-05,L'EPINE,l epine,L'Épine,5700,5048,5.61667,44.4167
5,saint-maurice-en-valgodemard,SAINT-MAURICE-EN-VALGODEMARD,saint maurice en valgodemard,Saint-Maurice-en-Valgodemard,5800,5152,6.08333,44.8
5,lardier-et-valenca,LARDIER-ET-VALENCA,lardier et valenca,Lardier-et-Valença,5110,5071,5.96667,44.4333
5,aiguilles,AIGUILLES,aiguilles,Aiguilles,5470,5003,6.86667,44.7833
5,saint-andre-d-embrun,SAINT-ANDRE-D'EMBRUN,saint andre d embrun,Saint-André-d'Embrun,5200,5128,6.53333,44.5833
5,saleon,SALEON,saleon,Saléon,5300,5159,5.76667,44.35
5,pelleautier,PELLEAUTIER,pelleautier,Pelleautier,5000,5100,6.01667,44.5167
5,saint-michel-de-chaillol,SAINT-MICHEL-DE-CHAILLOL,saint michel de chaillol,Saint-Michel-de-Chaillol,5260,5153,6.16667,44.6667
5,saint-pierre-d-argencon,SAINT-PIERRE-D'ARGENCON,saint pierre d argencon,Saint-Pierre-d'Argençon,5140,5154,5.7,44.5167
5,chorges,CHORGES,chorges,Chorges,5230,5040,6.28333,44.55
5,abries,ABRIES,abries,Abriès,5460,5001,6.93333,44.7833
5,nossage-et-benevent,NOSSAGE-ET-BENEVENT,nossage et benevent,Nossage-et-Bénévent,5700,5094,5.74862,44.3153
5,sauze-du-lac,LE SAUZE-DU-LAC,le sauze du lac,Le Sauze-du-Lac,5160,5163,6.31389,44.4784
5,ventavon,VENTAVON,ventavon,Ventavon,5300,5178,5.9,44.3667
5,rousset-05,ROUSSET,rousset,Rousset,5190,5127,6.23417,44.4664
5,eourres,EOURRES,eourres,Éourres,26560,5047,5.7,44.2
5,villar-saint-pancrace,VILLAR-SAINT-PANCRACE,villar saint pancrace,Villar-Saint-Pancrace,5100,5183,6.63333,44.8667
5,faurie,LA FAURIE,la faurie,La Faurie,5140,5055,5.73333,44.5667
5,batie-montsaleon,LA BATIE-MONTSALEON,la batie montsaleon,La Bâtie-Montsaléon,5700,5016,5.75,44.45
5,batie-vieille,LA BATIE-VIEILLE,la batie vieille,La Bâtie-Vieille,5000,5018,6.16667,44.55
5,noyer-05,LE NOYER,le noyer,Le Noyer,5500,5095,6.01667,44.7
5,rosans,ROSANS,rosans,Rosans,5150,5126,5.46667,44.3833
5,valserres,VALSERRES,valserres,Valserres,5130,5176,6.13333,44.4833
5,rochebrune-05,ROCHEBRUNE,rochebrune,Rochebrune,5190,5121,6.18333,44.4667
5,tallard,TALLARD,tallard,Tallard,5130,5170,6.05,44.4667
5,saint-disdier,SAINT-DISDIER,saint disdier,Saint-Disdier,5250,5138,5.89723,44.7348
5,ribiers,RIBIERS,ribiers,Ribiers,5300,5118,5.86667,44.2333
5,chanousse,CHANOUSSE,chanousse,Chanousse,5700,5033,5.65,44.35
5,buissard,BUISSARD,buissard,Buissard,5500,5025,6.13333,44.65
5,villar-d-arene,VILLAR-D'ARENE,villar d arene,Villar-d'Arêne,5480,5181,6.33711,45.0423
5,ancelle,ANCELLE,ancelle,Ancelle,5260,5004,6.2,44.6333
5,briancon,BRIANCON,briancon,Briançon,5100,5023,6.65,44.9
5,laye,LAYE,laye,Laye,5500,5072,6.08333,44.6333
5,mont-dauphin,MONT-DAUPHIN,mont dauphin,Mont-Dauphin,5600,5082,6.61667,44.6667
5,puy-sanieres,PUY-SANIERES,puy sanieres,Puy-Sanières,5200,5111,6.43333,44.55
5,reallon,REALLON,reallon,Réallon,5160,5114,6.36667,44.6
5,crevoux,CREVOUX,crevoux,Crévoux,5200,5044,6.6,44.55
5,vars-05,VARS,vars,Vars,5560,5177,6.68333,44.6167
6,roquette-sur-var,LA ROQUETTE-SUR-VAR,la roquette sur var,La Roquette-sur-Var,6670,6109,7.2,43.8333
6,bairols,BAIROLS,bairols,Bairols,6420,6009,7.13333,43.9833
6,aspremont-06,ASPREMONT,aspremont,Aspremont,6790,6006,7.25,43.7833
6,colomars,COLOMARS,colomars,Colomars,6670,6046,7.21667,43.7667
6,castagniers,CASTAGNIERS,castagniers,Castagniers,6670,6034,7.23333,43.8
6,gaude,LA GAUDE,la gaude,La Gaude,6610,6065,7.15,43.7167
6,vence,VENCE,vence,Vence,6140,6157,7.11667,43.7167
6,gattieres,GATTIERES,gattieres,Gattières,6510,6064,7.18333,43.7667
6,grasse,GRASSE,grasse,Grasse,06130-06520,6069,6.91667,43.6667
6,speracedes,SPERACEDES,speracedes,Spéracèdes,6530,6137,6.86667,43.65
6,courmes,COURMES,courmes,Courmes,6620,6049,7.01667,43.75
6,mujouls,LES MUJOULS,les mujouls,Mujouls,6910,6087,6.85,43.8833
6,levens,LEVENS,levens,Levens,6670,6075,7.21667,43.8667
6,touet-sur-var,TOUET-SUR-VAR,touet sur var,Touët-sur-Var,6710,6143,7,43.95
6,saint-leger-06,SAINT-LEGER,saint leger,Saint-Léger,6260,6124,6.83333,44
6,ferres,LES FERRES,les ferres,Ferres,6510,6061,7.1,43.85
6,tourette-du-chateau,TOURETTE-DU-CHATEAU,tourette du chateau,Tourette-du-Château,6830,6145,7.14278,43.8823
6,tourrettes-sur-loup,TOURRETTES-SUR-LOUP,tourrettes sur loup,Tourrettes-sur-Loup,6140,6148,7.05,43.7167
6,coaraze,COARAZE,coaraze,Coaraze,6390,6043,7.3,43.8667
6,saint-martin-du-var,SAINT-MARTIN-DU-VAR,saint martin du var,Saint-Martin-du-Var,6670,6126,7.2,43.8167
6,peymeinade,PEYMEINADE,peymeinade,Peymeinade,6530,6095,6.88333,43.6333
6,beausoleil,BEAUSOLEIL,beausoleil,Beausoleil,6240,6012,7.43333,43.75
6,duranus,DURANUS,duranus,Duranus,6670,6055,7.26667,43.9
6,auvare,AUVARE,auvare,Auvare,6260,6008,6.91667,43.9833
6,amirat,AMIRAT,amirat,Amirat,6910,6002,6.81667,43.9
6,peone,PEONE,peone,Péone,6470,6094,6.9,44.1167
6,roquefort-les-pins,ROQUEFORT-LES-PINS,roquefort les pins,Roquefort-les-Pins,6330,6105,7.05084,43.6656
6,saint-dalmas-le-selvage,SAINT-DALMAS-LE-SELVAGE,saint dalmas le selvage,Saint-Dalmas-le-Selvage,6660,6119,6.86667,44.2833
6,utelle,UTELLE,utelle,Utelle,6450,6151,7.25,43.9167
6,blausasc,BLAUSASC,blausasc,Blausasc,6440,6019,7.36667,43.8
6,biot-06,BIOT,biot,Biot,6410,6018,7.1,43.6333
6,villefranche-sur-mer,VILLEFRANCHE-SUR-MER,villefranche sur mer,Villefranche-sur-Mer,6230,6159,7.31667,43.7
6,tour-06,LA TOUR,la tour,La Tour,6710,6144,7.18333,43.95
6,tourrette-levens,TOURRETTE-LEVENS,tourrette levens,Tourrette-Levens,6690,6147,7.26667,43.7833
6,bollene-vesubie,LA BOLLENE-VESUBIE,la bollene vesubie,La Bollène-Vésubie,6450,6020,7.33333,43.9833
6,valbonne,VALBONNE,valbonne,Valbonne,6560,6152,7,43.6333
6,puget-theniers,PUGET-THENIERS,puget theniers,Puget-Théniers,6260,6099,6.9,43.95
6,saint-martin-d-entraunes,SAINT-MARTIN-D'ENTRAUNES,saint martin d entraunes,Saint-Martin-d'Entraunes,6470,6125,6.76667,44.1333
6,sauze,SAUZE,sauze,Sauze,6470,6133,6.83333,44.0833
6,vallauris,VALLAURIS,vallauris,Vallauris,6220,6155,7.05,43.5833
6,puget-rostang,PUGET-ROSTANG,puget rostang,Puget-Rostang,6260,6098,6.91667,43.9667
6,entraunes,ENTRAUNES,entraunes,Entraunes,6470,6056,6.75,44.1833
6,saint-sauveur-sur-tinee,SAINT-SAUVEUR-SUR-TINEE,saint sauveur sur tinee,Saint-Sauveur-sur-Tinée,6420,6129,7.1,44.0833
6,saint-paul-de-vence,SAINT-PAUL-DE-VENCE,saint paul de vence,Saint-Paul-de-Vence,6570,6128,7.11667,43.7
6,fontan,FONTAN,fontan,Fontan,6540,6062,7.55,44
6,sospel,SOSPEL,sospel,Sospel,6380,6136,7.45,43.8833
6,brigue,LA BRIGUE,la brigue,La Brigue,6430,6162,7.61667,44.0667
6,drap,DRAP,drap,Drap,6340,6054,7.31667,43.75
6,moulinet-06,MOULINET,moulinet,Moulinet,6380,6086,7.41667,43.95
6,roquesteron-grasse,ROQUESTERON-GRASSE,roquesteron grasse,Roquestéron-Grasse,6910,6107,7,43.8667
6,saint-antonin-06,SAINT-ANTONIN,saint antonin,Saint-Antonin,6260,6115,6.98333,43.9167
6,auribeau-sur-siagne,AURIBEAU-SUR-SIAGNE,auribeau sur siagne,Auribeau-sur-Siagne,6810,6007,6.91667,43.6
6,revest-les-roches,REVEST-LES-ROCHES,revest les roches,Revest-les-Roches,6830,6100,7.15,43.8833
6,turbie,LA TURBIE,la turbie,La Turbie,6320,6150,7.4,43.75
6,brianconnet,BRIANCONNET,brianconnet,Briançonnet,6850,6024,6.76667,43.8667
6,contes-06,CONTES,contes,Contes,6390,6048,7.31667,43.8167
6,castillon-06,CASTILLON,castillon,Castillon,6500,6036,7.46667,43.8333
6,touet-de-l-escarene,TOUET-DE-L'ESCARENE,touet de l escarene,Touët-de-l'Escarène,6440,6142,7.36501,43.8475
6,valderoure,VALDEROURE,valderoure,Valderoure,6750,6154,6.71667,43.7833
6,escragnolles,ESCRAGNOLLES,escragnolles,Escragnolles,6460,6058,6.78333,43.7333
6,pierrefeu,PIERREFEU,pierrefeu,Pierrefeu,6910,6097,7.08333,43.8667
6,mouans-sartoux,MOUANS-SARTOUX,mouans sartoux,Mouans-Sartoux,6370,6084,6.96667,43.6167
6,andon,ANDON,andon,Andon,6750,6003,6.78333,43.7667
6,belvedere,BELVEDERE,belvedere,Belvédère,6450,6013,7.31667,44
6,saint-andre-de-la-roche,SAINT-ANDRE-DE-LA-ROCHE,saint andre de la roche,Saint-André-de-la-Roche,6730,6114,7.28333,43.7333
6,malaussene,MALAUSSENE,malaussene,Malaussène,6710,6078,7.13333,43.9167
6,beuil,BEUIL,beuil,Beuil,6470,6016,6.98333,44.1
6,antibes,ANTIBES,antibes,Antibes,06600-06160,6004,7.11667,43.5833
6,eze,EZE,eze,Èze,6360,6059,7.36667,43.7167
6,rigaud,RIGAUD,rigaud,Rigaud,6260,6101,6.98333,44
6,cannes,CANNES,cannes,Cannes,06400-06150,6029,7.01667,43.55
6,villeneuve-loubet,VILLENEUVE-LOUBET,villeneuve loubet,Villeneuve-Loubet,6270,6161,7.11667,43.65
6,saint-jeannet-06,SAINT-JEANNET,saint jeannet,Saint-Jeannet,6640,6122,7.15,43.75
6,bar-sur-loup,LE BAR-SUR-LOUP,le bar sur loup,Le Bar-sur-Loup,6620,6010,6.98889,43.7014
6,opio,OPIO,opio,Opio,6650,6089,6.98333,43.6667
6,pegomas,PEGOMAS,pegomas,Pégomas,6580,6090,6.93333,43.6
6,isola,ISOLA,isola,Isola,6420,6073,7.05,44.1833
6,penne-06,LA PENNE,la penne,La Penne,6260,6093,6.95,43.9333
6,chateauneuf-d-entraunes,CHATEAUNEUF-D'ENTRAUNES,chateauneuf d entraunes,Châteauneuf-d'Entraunes,6470,6040,6.83333,44.1333
6,saint-vallier-de-thiey,SAINT-VALLIER-DE-THIEY,saint vallier de thiey,Saint-Vallier-de-Thiey,6460,6130,6.85,43.7
6,tournefort,TOURNEFORT,tournefort,Tournefort,6710,6146,7.15,43.95
6,mougins,MOUGINS,mougins,Mougins,6250,6085,7,43.6
6,saorge,SAORGE,saorge,Saorge,6540,6132,7.55,43.9833
6,chateauneuf-villevieille,CHATEAUNEUF-VILLEVIEILLE,chateauneuf villevieille,Châteauneuf-Villevieille,6390,6039,7.2964,43.8084
6,rimplas,RIMPLAS,rimplas,Rimplas,6420,6102,7.13333,44.0667
6,cannet-06,LE CANNET,le cannet,Le Cannet,6110,6030,7.01667,43.5667
6,sallagriffon,SALLAGRIFFON,sallagriffon,Sallagriffon,6910,6131,6.90723,43.8834
6,lieuche,LIEUCHE,lieuche,Lieuche,6260,6076,7.01667,44
6,coursegoules,COURSEGOULES,coursegoules,Coursegoules,6140,6050,7.03333,43.8
6,collongues-06,COLLONGUES,collongues,Collongues,6910,6045,6.86667,43.8833
6,peille,PEILLE,peille,Peille,6440,6091,7.4,43.8
6,carros,CARROS,carros,Carros,6510,6033,7.18333,43.8
6,gilette,GILETTE,gilette,Gilette,6830,6066,7.16667,43.85
6,thiery,THIERY,thiery,Thiéry,6710,6139,7.03333,43.9833
6,trinite-06,LA TRINITE,la trinite,La Trinité,6340,6149,7.31667,43.75
6,rouret,LE ROURET,le rouret,Le Rouret,6650,6112,7.01667,43.6833
6,clans-06,CLANS,clans,Clans,6420,6042,7.15,44
6,cabris,CABRIS,cabris,Cabris,6530,6026,6.86667,43.6667
6,cagnes-sur-mer,CAGNES-SUR-MER,cagnes sur mer,Cagnes-sur-Mer,6800,6027,7.15,43.6667
6,greolieres,GREOLIERES,greolieres,Gréolières,6620,6070,6.95,43.8
6,croix-sur-roudoule,LA CROIX-SUR-ROUDOULE,la croix sur roudoule,La Croix-sur-Roudoule,6260,6051,6.86667,43.9833
6,tignet,LE TIGNET,le tignet,Le Tignet,6530,6140,6.85,43.65
6,bonson-06,BONSON,bonson,Bonson,6830,6021,7.2,43.8667
6,roubion,ROUBION,roubion,Roubion,6420,6110,7.05,44.0833
6,bendejun,BENDEJUN,bendejun,Bendejun,6390,6014,7.3,43.8333
6,roquebilliere,ROQUEBILLIERE,roquebilliere,Roquebillière,6450,6103,7.3,44.0167
6,bezaudun-les-alpes,BEZAUDUN-LES-ALPES,bezaudun les alpes,Bézaudun-les-Alpes,6510,6017,7.1,43.8
6,gars,GARS,gars,Gars,6850,6063,6.8,43.8667
6,theoule-sur-mer,THEOULE-SUR-MER,theoule sur mer,Théoule-sur-Mer,6590,6138,6.93333,43.5
6,menton,MENTON,menton,Menton,6500,6083,7.5,43.7833
6,saint-auban,SAINT-AUBAN,saint auban,Saint-Auban,6850,6116,6.72639,43.8484
6,saint-laurent-du-var,SAINT-LAURENT-DU-VAR,saint laurent du var,Saint-Laurent-du-Var,6700,6123,7.18333,43.6667
6,peillon,PEILLON,peillon,Peillon,6440,6092,7.38333,43.7833
6,gorbio,GORBIO,gorbio,Gorbio,6500,6067,7.45,43.7833
6,roquette-sur-siagne,LA ROQUETTE-SUR-SIAGNE,la roquette sur siagne,La Roquette-sur-Siagne,6550,6108,6.95,43.6
6,cantaron,CANTARON,cantaron,Cantaron,6340,6031,7.31667,43.7667
6,mas,LE MAS,le mas,Le Mas,6910,6081,6.86667,43.85
6,nice,NICE,nice,Nice,06000-06100-06200-06300,6088,7.25,43.7
6,caille,CAILLE,caille,Caille,6750,6028,6.73333,43.7667
6,chateauneuf-grasse,CHATEAUNEUF-GRASSE,chateauneuf grasse,Châteauneuf-Grasse,6740,6038,6.97501,43.675
6,seranon,SERANON,seranon,Séranon,6750,6134,6.7,43.7667
6,saint-martin-vesubie,SAINT-MARTIN-VESUBIE,saint martin vesubie,Saint-Martin-Vésubie,6450,6127,7.25,44.0667
6,ilonse,ILONSE,ilonse,Ilonse,6420,6072,7.1,44.0333
6,castellar,CASTELLAR,castellar,Castellar,6500,6035,7.5,43.8
6,luceram,LUCERAM,luceram,Lucéram,6440,6077,7.36667,43.8833
6,lantosque,LANTOSQUE,lantosque,Lantosque,6450,6074,7.31667,43.9667
6,aiglun-06,AIGLUN,aiglun,Aiglun,6910,6001,6.91667,43.85
6,daluis,DALUIS,daluis,Daluis,6470,6053,6.81667,44.0167
6,saint-jean-cap-ferrat,SAINT-JEAN-CAP-FERRAT,saint jean cap ferrat,Saint-Jean-Cap-Ferrat,6230,6121,7.33333,43.6833
6,caussols,CAUSSOLS,caussols,Caussols,6460,6037,6.90001,43.7414
6,tende,TENDE,tende,Tende,6430,6163,7.6,44.0833
6,consegudes,CONSEGUDES,consegudes,Conségudes,6510,6047,7.05,43.85
6,sigale,SIGALE,sigale,Sigale,6910,6135,6.95,43.8667
6,broc-06,LE BROC,le broc,Le Broc,6510,6025,7.16667,43.8167
6,ascros,ASCROS,ascros,Ascros,6260,6005,7.01667,43.9167
6,guillaumes,GUILLAUMES,guillaumes,Guillaumes,6470,6071,6.85,44.0833
6,venanson,VENANSON,venanson,Venanson,6450,6156,7.25,44.05
6,bouyon,BOUYON,bouyon,Bouyon,6510,6022,7.11667,43.8333
6,roure,ROURE,roure,Roure,6420,6111,7.08333,44.0833
6,falicon,FALICON,falicon,Falicon,6950,6060,7.28333,43.75
6,toudon,TOUDON,toudon,Toudon,6830,6141,7.11667,43.9
6,villeneuve-d-entraunes,VILLENEUVE-D'ENTRAUNES,villeneuve d entraunes,Villeneuve-d'Entraunes,6470,6160,6.79528,44.12
6,roquesteron,ROQUESTERON,roquesteron,Roquesteron,6910,6106,7,43.8667
6,breil-sur-roya,BREIL-SUR-ROYA,breil sur roya,Breil-sur-Roya,6540,6023,7.5,43.9333
6,roquebrune-cap-martin,ROQUEBRUNE-CAP-MARTIN,roquebrune cap martin,Roquebrune-Cap-Martin,6190,6104,7.46667,43.7667
6,beaulieu-sur-mer,BEAULIEU-SUR-MER,beaulieu sur mer,Beaulieu-sur-Mer,6310,6011,7.33333,43.7
6,villars-sur-var,VILLARS-SUR-VAR,villars sur var,Villars-sur-Var,6710,6158,7.1,43.9333
6,pierlas,PIERLAS,pierlas,Pierlas,6260,6096,7.03333,44.0333
6,cap-d-ail,CAP-D'AIL,cap d ail,Cap-d'Ail,6320,6032,7.4,43.7167
6,cuebris,CUEBRIS,cuebris,Cuébris,6910,6052,7.01667,43.8833
6,saint-blaise-06,SAINT-BLAISE,saint blaise,Saint-Blaise,6670,6117,7.23333,43.8333
6,escarene,L'ESCARENE,l escarene,L'Escarène,6440,6057,7.35,43.8333
6,saint-cezaire-sur-siagne,SAINT-CEZAIRE-SUR-SIAGNE,saint cezaire sur siagne,Saint-Cézaire-sur-Siagne,6780,6118,6.8,43.65
6,cipieres,CIPIERES,cipieres,Cipières,6620,6041,6.95,43.7833
6,colle-sur-loup,LA COLLE-SUR-LOUP,la colle sur loup,La Colle-sur-Loup,6480,6044,7.1,43.6833
6,sainte-agnes-06,SAINTE-AGNES,sainte agnes,Sainte-Agnès,6500,6113,7.46667,43.8
